id;imie;nazwisko;dataUrodzenia;login;haslo
2685;Krystyna;SOKO£OWSKA;01.07.1977;haslo62685;
2686;Franciszek;WIECZOREK;01.11.1985;haslo252686;
2687;Mirella;MAKOWSKA;01.08.1989;haslo602687;
2688;Maciej;WRÓBLEWSKA;01.04.1981;haslo122688;
2689;Izabela;KOWALSKA;01.03.1989;haslo562689;
2690;Bogumi³a;MAJEWSKA;01.07.1992;haslo152690;
2691;Bernadetta;WITKOWSKA;01.02.1977;haslo32691;
2692;Marcin;KRAWCZYK;01.04.1976;haslo352692;
2693;Maksymilian;SOKO£OWSKA;01.09.1996;haslo462693;
2694;Petronella;KAMIÑSKA;01.01.1970;haslo472694;
2695;Marika;PAWLUK;01.08.1989;haslo452695;
2696;Magdalena;OSTROWSKA;01.08.1974;haslo662696;
2697;Katarzyna;B¥K;01.09.1981;haslo42697;
2698;Aneta;OSTROWSKA;01.04.1981;haslo132698;
2699;Szymon;DUDA;01.04.1986;haslo202699;
2700;Bernadetta;SZEWCZYK;01.12.1982;haslo612700;
2701;Antonina;KALINOWSKA;01.04.1981;haslo592701;
2702;Gracjan;ZALEWSKA;01.10.1988;haslo622702;
2703;Magdalena;SAWICKA;01.10.1978;haslo502703;
2704;Agnieszka;WIECZOREK;01.06.1985;haslo302704;
2705;¯aneta;PAWLUK;01.10.1983;haslo172705;
2706;Adrianna;B¥K;01.07.1972;haslo562706;
2707;Marzena;ZAWADZKA;01.05.1973;haslo482707;
2708;Teresa;KAMIÑSKA;01.06.1975;haslo42708;
2709;Julia;ZAWADZKA;01.05.1998;haslo562709;
2710;Helena;SZCZEPAÑSKA;01.01.1985;haslo302710;
2711;Katarzyna;WIECZOREK;01.05.1988;haslo562711;
2712;Piotr;WILK;01.11.1975;haslo12712;
2713;Kamila;PAWLUK;01.03.1994;haslo352713;
2714;Petronella;GRABOWSKA;01.08.1974;haslo222714;
2715;Piotr;RUTKOWSKA;01.05.1988;haslo372715;
2716;Hanna;KORYTKOWSKI;01.01.1990;haslo432716;
2717;Joanna;MACIEJEWSKA;01.01.1970;haslo182717;
2718;Józef;JASIÑSKA;01.04.1986;haslo312718;
2719;Leon;PIOTROWSKA;01.06.1970;haslo492719;
2720;Antonina;PAW£OWSKA;01.09.1996;haslo52720;
2721;Jagna;NOWICKA;01.02.1987;haslo492721;
2722;Nikola;ZALEWSKA;01.03.1979;haslo132722;
2723;Irena;W£ODARCZYK;01.05.1983;haslo72723;
2724;Pamela;PIETRZAK;01.03.1989;haslo572724;
2725;Krzysztof;NOWAK;01.07.1987;haslo562725;
2726;Pamela;PIETRZAK;01.12.1982;haslo272726;
2727;Jagoda;MACIEJEWSKA;01.03.1979;haslo402727;
2728;Maciej;B¥K;01.03.1984;haslo92728;
2729;Bo¿ena;PAWLUK;01.08.1984;haslo702729;
2730;Bernadetta;MAZUR;01.10.1998;haslo622730;
2731;Joanna;W£ODARCZYK;01.10.1978;haslo142731;
2732;Martyna;RUTKOWSKA;01.04.1991;haslo12732;
2733;Bogumi³a;KORYTKOWSKI;01.07.1997;haslo142733;
2734;Katarzyna;WILK;01.09.1971;haslo122734;
2735;Anna;OLSZEWSKA;01.04.1996;haslo182735;
2736;Arkadiusz;NOWICKA;01.02.1972;haslo52736;
2737;Pawe³;SIKORA;01.06.1975;haslo522737;
2738;Antoni;DUDA;01.11.1980;haslo592738;
2739;Pamela;B¥K;01.07.1977;haslo552739;
2740;Aneta;SADOWSKA;01.06.1980;haslo402740;
2741;Natan;WYSOCKA;01.09.1971;haslo442741;
2742;Wioleta;WOJCIECHOWSKA;01.08.1979;haslo682742;
2743;Maria;KWIATKOWSKA;01.11.1975;haslo152743;
2744;Izabela;WÓJCIK;01.07.1987;haslo482744;
2745;Józef;KOWALSKA;01.10.1993;haslo262745;
2746;Teresa;JAWORSKA;01.09.1981;haslo122746;
2747;Lilianna;B¥K;01.12.1987;haslo502747;
2748;Nikola;MACIEJEWSKA;01.03.1974;haslo702748;
2749;Józef;SZEKPSIR;01.05.1993;haslo32749;
2750;Gracjan;PAPIERZEWSKI;01.09.1971;haslo322750;
2751;Sylwia;BA£KA;01.05.1983;haslo452751;
2752;Zbigniew;W£ODARCZYK;01.12.1997;haslo612752;
2753;Maksymilian;KALINOWSKA;01.04.1981;haslo82753;
2754;Hanna;CZARNECKA;01.11.1990;haslo152754;
2755;Jagna;WITKOWSKA;01.08.1989;haslo142755;
2756;Wiliam;KUCHARSKA;01.01.1995;haslo202756;
2757;Bo¿ena;KUBIAK;01.08.1974;haslo432757;
2758;Józef;CZARNECKA;01.10.1978;haslo452758;
2759;Wojciech;WIECZOREK;01.01.1980;haslo252759;
2760;Leon;MAKOWSKA;01.03.1979;haslo292760;
2761;Marzena;SZEWCZYK;01.06.1980;haslo332761;
2762;Maria;SIKORA;01.03.1979;haslo332762;
2763;Julia;KUBIAK;01.10.1983;haslo452763;
2764;Adrianna;MAZUR;01.06.1970;haslo222764;
2765;Zuzanna;NOWAK;01.06.1985;haslo482765;
2766;Arleta;SZEKPSIR;01.04.1996;haslo12766;
2767;Agnieszka;SADOWSKA;01.04.1991;haslo162767;
2768;Maksymilian;PAPIERZEWSKI;01.05.1998;haslo682768;
2769;Pawe³;JAKUBOWSKA;01.10.1988;haslo382769;
2770;Maciej;DUDEK;01.04.1996;haslo82770;
2771;Natan;OSTROWSKA;01.12.1997;haslo422771;
2772;Dominika;KUCHARSKA;01.04.1976;haslo312772;
2773;Helena;LEWANDOWSKA;01.07.1992;haslo62773;
2774;Maciej;KUBIAK;01.05.1988;haslo572774;
2775;Dominika;KOWALCZYK;01.07.1972;haslo22775;
2776;Marika;KUBIAK;01.05.1993;haslo602776;
2777;¯aneta;BA£KA;01.04.1991;haslo112777;
2778;Zofia;KOWALSKA;01.09.1976;haslo682778;
2779;Stanis³aw;PAWLUK;01.09.1971;haslo672779;
2780;Aleksander;DUDEK;01.07.1977;haslo632780;
2781;Antonina;DUDEK;01.10.1978;haslo72781;
2782;Lucyna;NOWICKA;01.12.1982;haslo382782;
2783;Antonina;SZEWCZYK;01.06.1985;haslo632783;
2784;Natan;OLSZEWSKA;01.05.1983;haslo292784;
2785;Katarzyna;KOWALSKA;01.05.1983;haslo182785;
2786;Adrianna;LEWANDOWSKA;01.04.1991;haslo442786;
2787;Bogumi³a;KRAWCZYK;01.05.1983;haslo32787;
2788;Maksymilian;KALINOWSKA;01.09.1971;haslo92788;
2789;Magdalena;NOWICKA;01.05.1973;haslo112789;
2790;¯aneta;PAWLUK;01.02.1992;haslo282790;
2791;Aleksander;BA£KA;01.01.1990;haslo682791;
2792;Zofia;TOMASZEWSKA;01.08.1994;haslo642792;
2793;Bernadetta;ADAMCZYK;01.03.1979;haslo542793;
2794;Wojciech;PIETRZAK;01.06.1985;haslo202794;
2795;Hanna;JAWORSKA;01.07.1997;haslo272795;
2796;Natan;LEWANDOWSKA;01.03.1979;haslo282796;
2797;Jadwiga;PIETRZAK;01.04.1971;haslo282797;
2798;Albin;GRABOWSKA;01.03.1994;haslo422798;
2799;Leon;DUDEK;01.05.1973;haslo572799;
2800;Zofia;MICHALAK;01.10.1983;haslo462800;
2801;Szymon;KUBIAK;01.11.1970;haslo682801;
2802;Julian;KALINOWSKA;01.05.1983;haslo272802;
2803;Pamela;JANKOWSKA;01.02.1997;haslo632803;
2804;Nikola;NOWAK;01.05.1993;haslo312804;
2805;Helena;SIKORA;01.07.1977;haslo362805;
2806;Jagoda;GRABOWSKA;01.07.1972;haslo212806;
2807;Julia;BARAN;01.08.1989;haslo442807;
2808;Jadwiga;TOMASZEWSKA;01.08.1994;haslo182808;
2809;S³awomir;PAWLUK;01.03.1984;haslo42809;
2810;Jacek;DUDA;01.11.1985;haslo602810;
2811;Maksymilian;MAZUR;01.02.1987;haslo382811;
2812;Julian;WIECZOREK;01.03.1989;haslo462812;
2813;Zofia;KALINOWSKA;01.12.1987;haslo642813;
2814;Katarzyna;LEWANDOWSKA;01.11.1985;haslo342814;
2815;Dorota;WITKOWSKA;01.07.1972;haslo502815;
2816;Aneta;B¥K;01.01.1980;haslo232816;
2817;Marcjanna;WIECZOREK;01.03.1984;haslo512817;
2818;Teresa;JASIÑSKA;01.03.1974;haslo342818;
2819;Bogumi³a;MICHALAK;01.12.1987;haslo362819;
2820;Gracjan;KALINOWSKA;01.01.1975;haslo102820;
2821;Kamila;MAJEWSKA;01.07.1972;haslo472821;
2822;Wojciech;PAPIERZEWSKI;01.05.1973;haslo332822;
2823;Odetta;KOWALSKA;01.01.1970;haslo212823;
2824;Piotr;SAWICKA;01.01.1970;haslo372824;
2825;¯aneta;LEWANDOWSKA;01.07.1987;haslo382825;
2826;Jan;SADOWSKA;01.02.1972;haslo52826;
2827;Szymon;KORYTKOWSKI;01.01.1980;haslo252827;
2828;S³awomir;DUDEK;01.10.1978;haslo692828;
2829;Aneta;GRABOWSKA;01.04.1976;haslo162829;
2830;Krzysztof;WILK;01.09.1971;haslo462830;
2831;S³awomir;BA£KA;01.11.1990;haslo342831;
2832;Jan;LEWANDOWSKA;01.01.1980;haslo672832;
2833;Zbigniew;KORYTKOWSKI;01.02.1982;haslo612833;
2834;Dominika;WYSOCKA;01.06.1995;haslo52834;
2835;Zuzanna;JASIÑSKA;01.07.1997;haslo242835;
2836;Odetta;DUDEK;01.10.1983;haslo642836;
2837;Wincenty;BORKOWSKA;01.09.1981;haslo162837;
2838;Stanis³aw;KORYTKOWSKI;01.05.1983;haslo422838;
2839;Wojciech;WALCZAK;01.09.1976;haslo682839;
2840;Maria;BA£KA;01.05.1988;haslo582840;
2841;Jagoda;WILK;01.10.1978;haslo402841;
2842;Gracjan;KALINOWSKA;01.03.1989;haslo692842;
2843;Aleksander;WILK;01.12.1977;haslo392843;
2844;Anna;PAWLUK;01.11.1995;haslo252844;
2845;Zofia;WRÓBLEWSKA;01.02.1987;haslo42845;
2846;Helena;WRÓBLEWSKA;01.04.1981;haslo582846;
2847;Wiliam;PAW£OWSKA;01.03.1979;haslo362847;
2848;Szymon;ZALEWSKA;01.06.1995;haslo202848;
2849;Krystyna;MICHALSKA;01.02.1977;haslo332849;
2850;Andrzej;KACZMAREK;01.07.1997;haslo432850;
2851;Jadwiga;PIOTROWSKA;01.01.1970;haslo532851;
2852;Anna;SZEWCZYK;01.07.1982;haslo452852;
2853;Julia;PAWLUK;01.04.1986;haslo12853;
2854;Antoni;JASIÑSKA;01.03.1994;haslo182854;
2855;Aleksander;SZCZEPAÑSKA;01.08.1984;haslo612855;
2856;Piotr;WALCZAK;01.12.1982;haslo302856;
2857;Arkadiusz;KUBIAK;01.01.1980;haslo392857;
2858;Anna;JAKUBOWSKA;01.08.1979;haslo652858;
2859;Nikola;WILK;01.09.1971;haslo72859;
2860;Hanna;JASIÑSKA;01.02.1972;haslo292860;
2861;Bogumi³a;LEWANDOWSKA;01.05.1993;haslo22861;
2862;Zofia;PIETRZAK;01.01.1975;haslo512862;
2863;Andrzej;WITKOWSKA;01.02.1987;haslo322863;
2864;Maksymilian;WITKOWSKA;01.09.1976;haslo422864;
2865;Adrianna;DUDEK;01.09.1996;haslo122865;
2866;Jadwiga;BORKOWSKA;01.10.1978;haslo652866;
2867;Marcjanna;TOMASZEWSKA;01.02.1977;haslo432867;
2868;Lilianna;PIETRZAK;01.08.1984;haslo352868;
2869;Joanna;KUCHARSKA;01.12.1992;haslo582869;
2870;Szymon;DUDA;01.10.1988;haslo582870;
2871;Arleta;RUTKOWSKA;01.04.1976;haslo122871;
2872;Marzena;WALCZAK;01.05.1978;haslo562872;
2873;Arkadiusz;W£ODARCZYK;01.03.1994;haslo552873;
2874;Krzysztof;WIECZOREK;01.10.1998;haslo642874;
2875;Szymon;WYSOCKA;01.01.1975;haslo402875;
2876;Nikola;OLSZEWSKA;01.04.1981;haslo372876;
2877;Ariana;NOWAK;01.10.1978;haslo292877;
2878;Izabela;PAWLUK;01.11.1985;haslo442878;
2879;Albin;PAWLAK;01.10.1978;haslo432879;
2880;Jan;OLSZEWSKA;01.07.1972;haslo502880;
2881;Adrianna;SIKORA;01.06.1995;haslo482881;
2882;Petronella;MALINOWSKA;01.11.1985;haslo122882;
2883;Bogumi³a;PIETRZAK;01.09.1981;haslo472883;
2884;Marcin;SZEKPSIR;01.03.1974;haslo472884;
2885;Ariana;MICHALAK;01.08.1989;haslo362885;
2886;Józef;CZARNECKA;01.10.1998;haslo272886;
2887;Krzysztof;SZEWCZYK;01.06.1970;haslo502887;
2888;Zuzanna;M¥CZKA;01.09.1981;haslo192888;
2889;Marcjanna;SZEWCZYK;01.11.1990;haslo372889;
2890;Julian;JAKUBOWSKA;01.11.1990;haslo312890;
2891;Petronella;PAWLAK;01.07.1977;haslo482891;
2892;Marika;BARAN;01.04.1996;haslo542892;
2893;Franciszek;MICHALSKA;01.03.1994;haslo602893;
2894;Sylwia;JAKUBOWSKA;01.07.1987;haslo402894;
2895;S³awomir;SAWICKA;01.10.1978;haslo652895;
2896;Odetta;SADOWSKA;01.04.1996;haslo252896;
2897;Wojciech;KOWALSKA;01.07.1987;haslo42897;
2898;Lilianna;PIETRZAK;01.03.1989;haslo422898;
2899;Wiliam;NOWAK;01.03.1974;haslo112899;
2900;Kamila;JAKUBOWSKA;01.05.1983;haslo82900;
2901;Odetta;KALINOWSKA;01.07.1972;haslo512901;
2902;Natan;OLSZEWSKA;01.10.1973;haslo502902;
2903;Antoni;KACZMAREK;01.06.1975;haslo542903;
2904;Aneta;KRAWCZYK;01.02.1977;haslo362904;
2905;Katarzyna;KUCHARSKA;01.12.1982;haslo182905;
2906;Joanna;DUDEK;01.11.1970;haslo432906;
2907;Zofia;CHMIELEWSKA;01.03.1974;haslo592907;
2908;Julia;PAW£OWSKA;01.04.1996;haslo122908;
2909;Marcjanna;NOWAKOWSKA;01.04.1976;haslo42909;
2910;Bo¿ena;PIOTROWSKA;01.07.1982;haslo482910;
2911;Ariana;DUDEK;01.11.1970;haslo492911;
2912;Jadwiga;PAWLAK;01.12.1997;haslo532912;
2913;Mirella;SAWICKA;01.11.1970;haslo32913;
2914;Katarzyna;KOWALCZYK;01.02.1977;haslo632914;
2915;Jagoda;PACZOS;01.10.1998;haslo12915;
2916;¯aneta;ZALEWSKA;01.12.1987;haslo62916;
2917;Magdalena;DUDEK;01.03.1989;haslo582917;
2918;Bo¿ena;JAWORSKA;01.07.1972;haslo132918;
2919;Katarzyna;KAMIÑSKA;01.06.1975;haslo432919;
2920;Dominika;MARCINIAK;01.09.1991;haslo492920;
2921;Marcjanna;KUBIAK;01.02.1992;haslo622921;
2922;Helena;SZEKPSIR;01.09.1986;haslo332922;
2923;Magdalena;WRÓBLEWSKA;01.07.1987;haslo672923;
2924;¯aneta;SZEWCZYK;01.08.1994;haslo472924;
2925;Jacek;MICHALAK;01.03.1984;haslo42925;
2926;Bernadetta;OSTROWSKA;01.04.1976;haslo322926;
2927;Adrianna;PIOTROWSKA;01.12.1972;haslo402927;
2928;Aneta;GRABOWSKA;01.12.1977;haslo102928;
2929;Mirella;WITKOWSKA;01.06.1980;haslo42929;
2930;Zbigniew;JAWORSKA;01.07.1977;haslo422930;
2931;Krystyna;OSTROWSKA;01.04.1986;haslo42931;
2932;Helena;MALINOWSKA;01.02.1997;haslo292932;
2933;Pawe³;MICHALSKA;01.09.1981;haslo112933;
2934;Maria;ADAMCZYK;01.06.1980;haslo182934;
2935;Antoni;BARAN;01.08.1984;haslo422935;
2936;Dominika;PAWLAK;01.03.1974;haslo402936;
2937;Pawe³;MAKOWSKA;01.06.1995;haslo52937;
2938;Gracjan;MAKOWSKA;01.11.1990;haslo502938;
2939;Maksymilian;TOMASZEWSKA;01.04.1981;haslo622939;
2940;Zuzanna;KAMIÑSKA;01.12.1987;haslo122940;
2941;Mirella;MICHALAK;01.12.1992;haslo532941;
2942;Anna;WILK;01.06.1970;haslo252942;
2943;Wioleta;KUBIAK;01.11.1975;haslo172943;
2944;Irena;KACZMAREK;01.12.1972;haslo272944;
2945;Pawe³;M¥CZKA;01.12.1972;haslo422945;
2946;Teresa;SZCZEPAÑSKA;01.08.1984;haslo702946;
2947;Dominika;WRÓBLEWSKA;01.02.1997;haslo382947;
2948;Martyna;SAWICKA;01.12.1992;haslo92948;
2949;Julia;MICHALSKA;01.11.1975;haslo382949;
2950;Kamila;WÓJCIK;01.10.1983;haslo252950;
2951;Katarzyna;WITKOWSKA;01.06.1975;haslo662951;
2952;Katarzyna;WRÓBLEWSKA;01.04.1976;haslo522952;
2953;Helena;NOWICKA;01.06.1985;haslo562953;
2954;Krzysztof;MICHALAK;01.06.1985;haslo112954;
2955;Maciej;PAW£OWSKA;01.02.1987;haslo72955;
2956;Wincenty;MAKOWSKA;01.06.1970;haslo682956;
2957;Ariana;KORYTKOWSKI;01.05.1998;haslo432957;
2958;Katarzyna;SIKORA;01.03.1984;haslo652958;
2959;Albin;WOJCIECHOWSKA;01.09.1976;haslo332959;
2960;Bernadetta;CHMIELEWSKA;01.11.1990;haslo592960;
2961;Pawe³;LEWANDOWSKA;01.01.1990;haslo12961;
2962;Arkadiusz;JASIÑSKA;01.07.1972;haslo262962;
2963;Andrzej;WIECZOREK;01.11.1975;haslo172963;
2964;Wiliam;MAJEWSKA;01.04.1981;haslo602964;
2965;Marika;W£ODARCZYK;01.04.1971;haslo642965;
2966;Arkadiusz;KWIATKOWSKA;01.02.1972;haslo242966;
2967;Arleta;KALINOWSKA;01.11.1995;haslo112967;
2968;Jacek;MARCINIAK;01.09.1981;haslo72968;
2969;Pamela;KORYTKOWSKI;01.11.1990;haslo512969;
2970;Maria;NOWAK;01.10.1983;haslo112970;
2971;Bernadetta;MACIEJEWSKA;01.01.1975;haslo132971;
2972;Arkadiusz;NOWAK;01.10.1998;haslo132972;
2973;Pawe³;JAWORSKA;01.08.1994;haslo572973;
2974;Szymon;JASIÑSKA;01.02.1987;haslo92974;
2975;Lilianna;SADOWSKA;01.08.1979;haslo542975;
2976;Bernadetta;DUDA;01.03.1979;haslo282976;
2977;Marcin;WÓJCIK;01.06.1985;haslo12977;
2978;Jan;SADOWSKA;01.09.1986;haslo492978;
2979;Natan;MALINOWSKA;01.11.1970;haslo62979;
2980;Adrianna;MARCINIAK;01.11.1985;haslo202980;
2981;Odetta;SAWICKA;01.10.1988;haslo42981;
2982;Wincenty;WOJCIECHOWSKA;01.04.1981;haslo592982;
2983;Józef;KRAWCZYK;01.03.1984;haslo82983;
2984;Pamela;PIOTROWSKA;01.01.1990;haslo102984;
2985;Marcjanna;KAMIÑSKA;01.10.1988;haslo372985;
2986;Bogumi³a;MACIEJEWSKA;01.02.1987;haslo412986;
2987;Marcjanna;MALINOWSKA;01.12.1992;haslo662987;
2988;Marika;KUBIAK;01.07.1982;haslo672988;
2989;Józef;MAKOWSKA;01.03.1994;haslo682989;
2990;Aleksander;BA£KA;01.11.1985;haslo702990;
2991;Izabela;NOWICKA;01.01.1970;haslo332991;
2992;Katarzyna;MAZUR;01.06.1975;haslo152992;
2993;Józef;PIETRZAK;01.04.1976;haslo172993;
2994;Nikola;WIECZOREK;01.10.1988;haslo62994;
2995;Maksymilian;OLSZEWSKA;01.04.1976;haslo342995;
2996;Jacek;WOJCIECHOWSKA;01.01.1975;haslo182996;
2997;Zofia;MAJEWSKA;01.04.1981;haslo172997;
2998;Petronella;KOWALSKA;01.09.1976;haslo552998;
2999;Antonina;GRABOWSKA;01.06.1990;haslo242999;
3000;Bernadetta;SZEKPSIR;01.03.1974;haslo73000;
3001;Jan;WIECZOREK;01.06.1975;haslo423001;
3002;Wincenty;TOMASZEWSKA;01.07.1992;haslo443002;
3003;Natan;PACZOS;01.10.1993;haslo703003;
3004;Jacek;PAW£OWSKA;01.01.1990;haslo393004;
3005;Bo¿ena;SZEWCZYK;01.11.1980;haslo323005;
3006;Maksymilian;SAWICKA;01.03.1989;haslo543006;
3007;Marcjanna;LEWANDOWSKA;01.10.1993;haslo503007;
3008;Nikola;SIKORA;01.11.1990;haslo393008;
3009;Joanna;B¥K;01.06.1990;haslo373009;
3010;Krzysztof;MARCINIAK;01.10.1978;haslo303010;
3011;Pamela;SZCZEPAÑSKA;01.10.1998;haslo443011;
3012;Arkadiusz;ADAMCZYK;01.02.1982;haslo433012;
3013;Izabela;W£ODARCZYK;01.08.1984;haslo423013;
3014;Leon;SZCZEPAÑSKA;01.03.1984;haslo443014;
3015;S³awomir;NOWAK;01.08.1974;haslo143015;
3016;Petronella;NOWAK;01.04.1981;haslo293016;
3017;Aleksander;SZCZEPAÑSKA;01.07.1992;haslo433017;
3018;Mirella;SZEWCZYK;01.11.1995;haslo133018;
3019;Jacek;SZCZEPAÑSKA;01.09.1996;haslo483019;
3020;Jozue;NOWICKA;01.01.1995;haslo453020;
3021;Marcin;M¥CZKA;01.12.1972;haslo133021;
3022;Magdalena;KAMIÑSKA;01.06.1970;haslo353022;
3023;Wincenty;WRÓBLEWSKA;01.10.1993;haslo633023;
3024;Wiliam;DUDA;01.03.1979;haslo603024;
3025;Marcjanna;KACZMAREK;01.06.1975;haslo423025;
3026;Pawe³;KUCHARSKA;01.04.1976;haslo293026;
3027;Albin;M¥CZKA;01.06.1995;haslo503027;
3028;Jozue;PIOTROWSKA;01.04.1996;haslo313028;
3029;Marika;RUTKOWSKA;01.08.1984;haslo293029;
3030;Helena;WIECZOREK;01.03.1979;haslo693030;
3031;Joanna;OSTROWSKA;01.01.1975;haslo293031;
3032;Józef;BORKOWSKA;01.05.1988;haslo353032;
3033;Katarzyna;MICHALSKA;01.08.1974;haslo373033;
3034;Wiliam;SAWICKA;01.02.1992;haslo563034;
3035;Pawe³;PAPIERZEWSKI;01.10.1983;haslo703035;
3036;Zbigniew;KRAWCZYK;01.07.1987;haslo253036;
3037;Albin;M¥CZKA;01.07.1992;haslo143037;
3038;Marika;PACZOS;01.06.1990;haslo133038;
3039;Zofia;BARAN;01.05.1978;haslo513039;
3040;Bo¿ena;GRABOWSKA;01.06.1970;haslo243040;
3041;Maciej;KORYTKOWSKI;01.12.1992;haslo693041;
3042;Joanna;WALCZAK;01.10.1983;haslo253042;
3043;Katarzyna;KWIATKOWSKA;01.03.1984;haslo183043;
3044;Leon;CHMIELEWSKA;01.10.1978;haslo73044;
3045;Wiliam;ADAMCZYK;01.09.1996;haslo93045;
3046;Mirella;KAMIÑSKA;01.02.1977;haslo513046;
3047;Zbigniew;KACZMAREK;01.03.1979;haslo593047;
3048;Arkadiusz;BORKOWSKA;01.01.1995;haslo623048;
3049;Irena;JASIÑSKA;01.08.1979;haslo13049;
3050;Jan;WITKOWSKA;01.08.1974;haslo273050;
3051;Leon;PAPIERZEWSKI;01.04.1996;haslo363051;
3052;Sylwia;M¥CZKA;01.04.1976;haslo203052;
3053;Dominika;PAW£OWSKA;01.12.1997;haslo73053;
3054;Natan;ADAMCZYK;01.04.1991;haslo663054;
3055;Bernadetta;KUBIAK;01.09.1986;haslo173055;
3056;Katarzyna;MICHALSKA;01.04.1991;haslo693056;
3057;Albin;WIECZOREK;01.10.1983;haslo453057;
3058;Julia;PAWLUK;01.11.1995;haslo663058;
3059;Sylwia;PIETRZAK;01.07.1987;haslo93059;
3060;Zofia;DUDA;01.02.1987;haslo213060;
3061;Maria;KWIATKOWSKA;01.11.1970;haslo363061;
3062;Marika;RUTKOWSKA;01.06.1985;haslo313062;
3063;Hanna;JANKOWSKA;01.08.1979;haslo333063;
3064;Dorota;ZAWADZKA;01.05.1983;haslo373064;
3065;Krystyna;LIS;01.07.1972;haslo333065;
3066;Maciej;M¥CZKA;01.11.1990;haslo383066;
3067;Andrzej;MARCINIAK;01.07.1987;haslo123067;
3068;Zuzanna;M¥CZKA;01.01.1970;haslo373068;
3069;Lucyna;PAWLUK;01.06.1995;haslo403069;
3070;Wincenty;PAWLUK;01.07.1982;haslo533070;
3071;S³awomir;OSTROWSKA;01.10.1983;haslo373071;
3072;Nikola;KAMIÑSKA;01.12.1972;haslo483072;
3073;Leon;NOWAKOWSKA;01.01.1995;haslo483073;
3074;Wincenty;SOKO£OWSKA;01.05.1978;haslo173074;
3075;Albin;SZCZEPAÑSKA;01.07.1992;haslo243075;
3076;Wojciech;PAWLUK;01.01.1985;haslo113076;
3077;Pamela;BARAN;01.11.1990;haslo403077;
3078;Lilianna;PACZOS;01.11.1975;haslo673078;
3079;Jozue;JANKOWSKA;01.07.1977;haslo23079;
3080;Marcin;LIS;01.05.1988;haslo403080;
3081;Piotr;SZEWCZYK;01.06.1980;haslo263081;
3082;Andrzej;DUDEK;01.06.1995;haslo433082;
3083;Jagoda;BORKOWSKA;01.06.1970;haslo463083;
3084;Stanis³aw;PAW£OWSKA;01.06.1995;haslo63084;
3085;Marcjanna;PACZOS;01.05.1998;haslo463085;
3086;Julian;BA£KA;01.04.1996;haslo163086;
3087;Aneta;NOWAKOWSKA;01.06.1975;haslo553087;
3088;Wiliam;MAZUR;01.04.1971;haslo353088;
3089;Jacek;PACZOS;01.11.1990;haslo113089;
3090;Wioleta;CHMIELEWSKA;01.04.1986;haslo463090;
3091;Antoni;W£ODARCZYK;01.09.1986;haslo283091;
3092;Julian;KRAWCZYK;01.05.1993;haslo43092;
3093;Pawe³;DUDEK;01.04.1981;haslo613093;
3094;Andrzej;DUDEK;01.11.1975;haslo103094;
3095;Antonina;KOWALCZYK;01.06.1980;haslo353095;
3096;Arkadiusz;MAJEWSKA;01.11.1985;haslo563096;
3097;Piotr;KOWALCZYK;01.12.1997;haslo683097;
3098;Izabela;JASIÑSKA;01.07.1972;haslo253098;
3099;Krystyna;LEWANDOWSKA;01.06.1980;haslo623099;
3100;Bogumi³a;M¥CZKA;01.09.1976;haslo503100;
3101;Petronella;LEWANDOWSKA;01.11.1990;haslo503101;
3102;Magdalena;BORKOWSKA;01.10.1978;haslo273102;
3103;Agnieszka;NOWICKA;01.03.1989;haslo533103;
3104;Kamila;MARCINIAK;01.05.1988;haslo653104;
3105;Marcin;KALINOWSKA;01.02.1987;haslo173105;
3106;Wiliam;PACZOS;01.05.1983;haslo383106;
3107;¯aneta;KOWALSKA;01.02.1987;haslo443107;
3108;Nikola;SOKO£OWSKA;01.02.1987;haslo653108;
3109;Aleksander;PAWLUK;01.06.1990;haslo473109;
3110;Pamela;WALCZAK;01.02.1977;haslo513110;
3111;Antonina;ZAWADZKA;01.01.1995;haslo593111;
3112;Marcin;KALINOWSKA;01.05.1978;haslo473112;
3113;Piotr;WYSOCKA;01.12.1997;haslo413113;
3114;Martyna;JASIÑSKA;01.02.1987;haslo63114;
3115;Aleksander;W£ODARCZYK;01.06.1990;haslo303115;
3116;Bo¿ena;PAW£OWSKA;01.09.1976;haslo113116;
3117;Wojciech;KORYTKOWSKI;01.02.1997;haslo603117;
3118;Pawe³;NOWAK;01.06.1970;haslo683118;
3119;Sylwia;SZEWCZYK;01.11.1975;haslo403119;
3120;Bo¿ena;KAMIÑSKA;01.04.1996;haslo153120;
3121;Ariana;B¥K;01.06.1975;haslo63121;
3122;Aleksander;KACZMAREK;01.01.1980;haslo463122;
3123;Petronella;PAPIERZEWSKI;01.12.1997;haslo543123;
3124;Bogumi³a;MICHALSKA;01.05.1983;haslo173124;
3125;Antonina;WITKOWSKA;01.11.1990;haslo563125;
3126;Irena;LIS;01.05.1993;haslo13126;
3127;Jozue;OLSZEWSKA;01.11.1985;haslo133127;
3128;Antoni;PAWLUK;01.12.1982;haslo193128;
3129;Wiliam;KAMIÑSKA;01.03.1974;haslo163129;
3130;Odetta;GRABOWSKA;01.08.1994;haslo453130;
3131;Agnieszka;KUBIAK;01.08.1974;haslo693131;
3132;Hanna;W£ODARCZYK;01.09.1981;haslo443132;
3133;Piotr;KOWALSKA;01.10.1988;haslo43133;
3134;Bogumi³a;BARAN;01.04.1991;haslo213134;
